rule_entity_id,rule_id,entity_type_id,mapping_status
N022-V1-sole_proprietor,N022-V1,sole_proprietor,candidate_filter_not_final_eligibility
N022-V1-partnership,N022-V1,partnership,candidate_filter_not_final_eligibility
N022-V1-llp,N022-V1,llp,candidate_filter_not_final_eligibility
N022-V1-private_company,N022-V1,private_company,candidate_filter_not_final_eligibility
N022-V1-public_company,N022-V1,public_company,candidate_filter_not_final_eligibility
N022-V1-trust,N022-V1,trust,candidate_filter_not_final_eligibility
N022-V1-society,N022-V1,society,candidate_filter_not_final_eligibility
N022-V1-section8,N022-V1,section8,candidate_filter_not_final_eligibility
N022-V1-other,N022-V1,other,candidate_filter_not_final_eligibility
N023-V1-sole_proprietor,N023-V1,sole_proprietor,candidate_filter_not_final_eligibility
N023-V1-partnership,N023-V1,partnership,candidate_filter_not_final_eligibility
N023-V1-llp,N023-V1,llp,candidate_filter_not_final_eligibility
N023-V1-private_company,N023-V1,private_company,candidate_filter_not_final_eligibility
N023-V1-public_company,N023-V1,public_company,candidate_filter_not_final_eligibility
N023-V1-trust,N023-V1,trust,candidate_filter_not_final_eligibility
N023-V1-society,N023-V1,society,candidate_filter_not_final_eligibility
N023-V1-section8,N023-V1,section8,candidate_filter_not_final_eligibility
N023-V1-other,N023-V1,other,candidate_filter_not_final_eligibility
N024-V1-private_company,N024-V1,private_company,candidate_filter_not_final_eligibility
N024-V1-public_company,N024-V1,public_company,candidate_filter_not_final_eligibility
N024-V1-section8,N024-V1,section8,candidate_filter_not_final_eligibility
N025-V1-sole_proprietor,N025-V1,sole_proprietor,candidate_filter_not_final_eligibility
N025-V1-partnership,N025-V1,partnership,candidate_filter_not_final_eligibility
N025-V1-llp,N025-V1,llp,candidate_filter_not_final_eligibility
N025-V1-private_company,N025-V1,private_company,candidate_filter_not_final_eligibility
N025-V1-public_company,N025-V1,public_company,candidate_filter_not_final_eligibility
N025-V1-trust,N025-V1,trust,candidate_filter_not_final_eligibility
N025-V1-society,N025-V1,society,candidate_filter_not_final_eligibility
N025-V1-section8,N025-V1,section8,candidate_filter_not_final_eligibility
N025-V1-other,N025-V1,other,candidate_filter_not_final_eligibility
N026-V1-llp,N026-V1,llp,candidate_filter_not_final_eligibility
N027-V1-private_company,N027-V1,private_company,candidate_filter_not_final_eligibility
N028-V1-sole_proprietor,N028-V1,sole_proprietor,candidate_filter_not_final_eligibility
N028-V1-partnership,N028-V1,partnership,candidate_filter_not_final_eligibility
N028-V1-llp,N028-V1,llp,candidate_filter_not_final_eligibility
N028-V1-private_company,N028-V1,private_company,candidate_filter_not_final_eligibility
N028-V1-public_company,N028-V1,public_company,candidate_filter_not_final_eligibility
N028-V1-trust,N028-V1,trust,candidate_filter_not_final_eligibility
N028-V1-society,N028-V1,society,candidate_filter_not_final_eligibility
N028-V1-section8,N028-V1,section8,candidate_filter_not_final_eligibility
N028-V1-other,N028-V1,other,candidate_filter_not_final_eligibility
N029-V1-sole_proprietor,N029-V1,sole_proprietor,candidate_filter_not_final_eligibility
N029-V1-partnership,N029-V1,partnership,candidate_filter_not_final_eligibility
N029-V1-llp,N029-V1,llp,candidate_filter_not_final_eligibility
N029-V1-private_company,N029-V1,private_company,candidate_filter_not_final_eligibility
N029-V1-public_company,N029-V1,public_company,candidate_filter_not_final_eligibility
N029-V1-trust,N029-V1,trust,candidate_filter_not_final_eligibility
N029-V1-society,N029-V1,society,candidate_filter_not_final_eligibility
N029-V1-section8,N029-V1,section8,candidate_filter_not_final_eligibility
N029-V1-other,N029-V1,other,candidate_filter_not_final_eligibility
N030-V1-sole_proprietor,N030-V1,sole_proprietor,candidate_filter_not_final_eligibility
N030-V1-partnership,N030-V1,partnership,candidate_filter_not_final_eligibility
N030-V1-llp,N030-V1,llp,candidate_filter_not_final_eligibility
N030-V1-private_company,N030-V1,private_company,candidate_filter_not_final_eligibility
N030-V1-public_company,N030-V1,public_company,candidate_filter_not_final_eligibility
N030-V1-trust,N030-V1,trust,candidate_filter_not_final_eligibility
N030-V1-society,N030-V1,society,candidate_filter_not_final_eligibility
N030-V1-section8,N030-V1,section8,candidate_filter_not_final_eligibility
N030-V1-other,N030-V1,other,candidate_filter_not_final_eligibility
N031-V1-sole_proprietor,N031-V1,sole_proprietor,candidate_filter_not_final_eligibility
N031-V1-partnership,N031-V1,partnership,candidate_filter_not_final_eligibility
N031-V1-llp,N031-V1,llp,candidate_filter_not_final_eligibility
N031-V1-private_company,N031-V1,private_company,candidate_filter_not_final_eligibility
N031-V1-public_company,N031-V1,public_company,candidate_filter_not_final_eligibility
N031-V1-trust,N031-V1,trust,candidate_filter_not_final_eligibility
N031-V1-society,N031-V1,society,candidate_filter_not_final_eligibility
N031-V1-section8,N031-V1,section8,candidate_filter_not_final_eligibility
N031-V1-other,N031-V1,other,candidate_filter_not_final_eligibility
N032-V1-sole_proprietor,N032-V1,sole_proprietor,candidate_filter_not_final_eligibility
N032-V1-partnership,N032-V1,partnership,candidate_filter_not_final_eligibility
N032-V1-llp,N032-V1,llp,candidate_filter_not_final_eligibility
N032-V1-private_company,N032-V1,private_company,candidate_filter_not_final_eligibility
N032-V1-public_company,N032-V1,public_company,candidate_filter_not_final_eligibility
N032-V1-trust,N032-V1,trust,candidate_filter_not_final_eligibility
N032-V1-society,N032-V1,society,candidate_filter_not_final_eligibility
N032-V1-section8,N032-V1,section8,candidate_filter_not_final_eligibility
N032-V1-other,N032-V1,other,candidate_filter_not_final_eligibility
N033-V1-sole_proprietor,N033-V1,sole_proprietor,candidate_filter_not_final_eligibility
N033-V1-partnership,N033-V1,partnership,candidate_filter_not_final_eligibility
N033-V1-llp,N033-V1,llp,candidate_filter_not_final_eligibility
N033-V1-private_company,N033-V1,private_company,candidate_filter_not_final_eligibility
N033-V1-public_company,N033-V1,public_company,candidate_filter_not_final_eligibility
N033-V1-trust,N033-V1,trust,candidate_filter_not_final_eligibility
N033-V1-society,N033-V1,society,candidate_filter_not_final_eligibility
N033-V1-section8,N033-V1,section8,candidate_filter_not_final_eligibility
N033-V1-other,N033-V1,other,candidate_filter_not_final_eligibility
N034-V1-sole_proprietor,N034-V1,sole_proprietor,candidate_filter_not_final_eligibility
N034-V1-partnership,N034-V1,partnership,candidate_filter_not_final_eligibility
N034-V1-llp,N034-V1,llp,candidate_filter_not_final_eligibility
N034-V1-private_company,N034-V1,private_company,candidate_filter_not_final_eligibility
N034-V1-public_company,N034-V1,public_company,candidate_filter_not_final_eligibility
N034-V1-trust,N034-V1,trust,candidate_filter_not_final_eligibility
N034-V1-society,N034-V1,society,candidate_filter_not_final_eligibility
N034-V1-section8,N034-V1,section8,candidate_filter_not_final_eligibility
N034-V1-other,N034-V1,other,candidate_filter_not_final_eligibility
N035-V1-sole_proprietor,N035-V1,sole_proprietor,candidate_filter_not_final_eligibility
N035-V1-partnership,N035-V1,partnership,candidate_filter_not_final_eligibility
N035-V1-llp,N035-V1,llp,candidate_filter_not_final_eligibility
N035-V1-private_company,N035-V1,private_company,candidate_filter_not_final_eligibility
N035-V1-public_company,N035-V1,public_company,candidate_filter_not_final_eligibility
N035-V1-trust,N035-V1,trust,candidate_filter_not_final_eligibility
N035-V1-society,N035-V1,society,candidate_filter_not_final_eligibility
N035-V1-section8,N035-V1,section8,candidate_filter_not_final_eligibility
N035-V1-other,N035-V1,other,candidate_filter_not_final_eligibility
N036-V1-sole_proprietor,N036-V1,sole_proprietor,candidate_filter_not_final_eligibility
N036-V1-partnership,N036-V1,partnership,candidate_filter_not_final_eligibility
N036-V1-llp,N036-V1,llp,candidate_filter_not_final_eligibility
N036-V1-private_company,N036-V1,private_company,candidate_filter_not_final_eligibility
N036-V1-public_company,N036-V1,public_company,candidate_filter_not_final_eligibility
N036-V1-trust,N036-V1,trust,candidate_filter_not_final_eligibility
N036-V1-society,N036-V1,society,candidate_filter_not_final_eligibility
N036-V1-section8,N036-V1,section8,candidate_filter_not_final_eligibility
N036-V1-other,N036-V1,other,candidate_filter_not_final_eligibility
N037-V1-sole_proprietor,N037-V1,sole_proprietor,candidate_filter_not_final_eligibility
N037-V1-partnership,N037-V1,partnership,candidate_filter_not_final_eligibility
N037-V1-llp,N037-V1,llp,candidate_filter_not_final_eligibility
N037-V1-private_company,N037-V1,private_company,candidate_filter_not_final_eligibility
N037-V1-public_company,N037-V1,public_company,candidate_filter_not_final_eligibility
N037-V1-trust,N037-V1,trust,candidate_filter_not_final_eligibility
N037-V1-society,N037-V1,society,candidate_filter_not_final_eligibility
N037-V1-section8,N037-V1,section8,candidate_filter_not_final_eligibility
N037-V1-other,N037-V1,other,candidate_filter_not_final_eligibility
N038-V1-sole_proprietor,N038-V1,sole_proprietor,candidate_filter_not_final_eligibility
N038-V1-partnership,N038-V1,partnership,candidate_filter_not_final_eligibility
N038-V1-llp,N038-V1,llp,candidate_filter_not_final_eligibility
N038-V1-private_company,N038-V1,private_company,candidate_filter_not_final_eligibility
N038-V1-public_company,N038-V1,public_company,candidate_filter_not_final_eligibility
N038-V1-trust,N038-V1,trust,candidate_filter_not_final_eligibility
N038-V1-society,N038-V1,society,candidate_filter_not_final_eligibility
N038-V1-section8,N038-V1,section8,candidate_filter_not_final_eligibility
N038-V1-other,N038-V1,other,candidate_filter_not_final_eligibility
N039-V1-sole_proprietor,N039-V1,sole_proprietor,candidate_filter_not_final_eligibility
N039-V1-partnership,N039-V1,partnership,candidate_filter_not_final_eligibility
N039-V1-llp,N039-V1,llp,candidate_filter_not_final_eligibility
N039-V1-private_company,N039-V1,private_company,candidate_filter_not_final_eligibility
N039-V1-public_company,N039-V1,public_company,candidate_filter_not_final_eligibility
N039-V1-trust,N039-V1,trust,candidate_filter_not_final_eligibility
N039-V1-society,N039-V1,society,candidate_filter_not_final_eligibility
N039-V1-section8,N039-V1,section8,candidate_filter_not_final_eligibility
N039-V1-other,N039-V1,other,candidate_filter_not_final_eligibility
N040-V1-sole_proprietor,N040-V1,sole_proprietor,candidate_filter_not_final_eligibility
N040-V1-partnership,N040-V1,partnership,candidate_filter_not_final_eligibility
N040-V1-llp,N040-V1,llp,candidate_filter_not_final_eligibility
N040-V1-private_company,N040-V1,private_company,candidate_filter_not_final_eligibility
N040-V1-public_company,N040-V1,public_company,candidate_filter_not_final_eligibility
N040-V1-trust,N040-V1,trust,candidate_filter_not_final_eligibility
N040-V1-society,N040-V1,society,candidate_filter_not_final_eligibility
N040-V1-section8,N040-V1,section8,candidate_filter_not_final_eligibility
N040-V1-other,N040-V1,other,candidate_filter_not_final_eligibility
N041-V1-sole_proprietor,N041-V1,sole_proprietor,candidate_filter_not_final_eligibility
N041-V1-partnership,N041-V1,partnership,candidate_filter_not_final_eligibility
N041-V1-llp,N041-V1,llp,candidate_filter_not_final_eligibility
N041-V1-private_company,N041-V1,private_company,candidate_filter_not_final_eligibility
N041-V1-public_company,N041-V1,public_company,candidate_filter_not_final_eligibility
N041-V1-trust,N041-V1,trust,candidate_filter_not_final_eligibility
N041-V1-society,N041-V1,society,candidate_filter_not_final_eligibility
N041-V1-section8,N041-V1,section8,candidate_filter_not_final_eligibility
N041-V1-other,N041-V1,other,candidate_filter_not_final_eligibility
N042-V1-sole_proprietor,N042-V1,sole_proprietor,candidate_filter_not_final_eligibility
N042-V1-partnership,N042-V1,partnership,candidate_filter_not_final_eligibility
N042-V1-llp,N042-V1,llp,candidate_filter_not_final_eligibility
N042-V1-private_company,N042-V1,private_company,candidate_filter_not_final_eligibility
N042-V1-public_company,N042-V1,public_company,candidate_filter_not_final_eligibility
N042-V1-trust,N042-V1,trust,candidate_filter_not_final_eligibility
N042-V1-society,N042-V1,society,candidate_filter_not_final_eligibility
N042-V1-section8,N042-V1,section8,candidate_filter_not_final_eligibility
N042-V1-other,N042-V1,other,candidate_filter_not_final_eligibility
N043-V1-sole_proprietor,N043-V1,sole_proprietor,candidate_filter_not_final_eligibility
N043-V1-partnership,N043-V1,partnership,candidate_filter_not_final_eligibility
N043-V1-llp,N043-V1,llp,candidate_filter_not_final_eligibility
N043-V1-private_company,N043-V1,private_company,candidate_filter_not_final_eligibility
N043-V1-public_company,N043-V1,public_company,candidate_filter_not_final_eligibility
N043-V1-trust,N043-V1,trust,candidate_filter_not_final_eligibility
N043-V1-society,N043-V1,society,candidate_filter_not_final_eligibility
N043-V1-section8,N043-V1,section8,candidate_filter_not_final_eligibility
N043-V1-other,N043-V1,other,candidate_filter_not_final_eligibility
N044-V1-sole_proprietor,N044-V1,sole_proprietor,candidate_filter_not_final_eligibility
N044-V1-partnership,N044-V1,partnership,candidate_filter_not_final_eligibility
N044-V1-llp,N044-V1,llp,candidate_filter_not_final_eligibility
N044-V1-private_company,N044-V1,private_company,candidate_filter_not_final_eligibility
N044-V1-public_company,N044-V1,public_company,candidate_filter_not_final_eligibility
N044-V1-trust,N044-V1,trust,candidate_filter_not_final_eligibility
N044-V1-society,N044-V1,society,candidate_filter_not_final_eligibility
N044-V1-section8,N044-V1,section8,candidate_filter_not_final_eligibility
N044-V1-other,N044-V1,other,candidate_filter_not_final_eligibility
N045-V1-sole_proprietor,N045-V1,sole_proprietor,candidate_filter_not_final_eligibility
N045-V1-partnership,N045-V1,partnership,candidate_filter_not_final_eligibility
N045-V1-llp,N045-V1,llp,candidate_filter_not_final_eligibility
N045-V1-private_company,N045-V1,private_company,candidate_filter_not_final_eligibility
N045-V1-public_company,N045-V1,public_company,candidate_filter_not_final_eligibility
N045-V1-trust,N045-V1,trust,candidate_filter_not_final_eligibility
N045-V1-society,N045-V1,society,candidate_filter_not_final_eligibility
N045-V1-section8,N045-V1,section8,candidate_filter_not_final_eligibility
N045-V1-other,N045-V1,other,candidate_filter_not_final_eligibility
N046-V1-sole_proprietor,N046-V1,sole_proprietor,candidate_filter_not_final_eligibility
N046-V1-partnership,N046-V1,partnership,candidate_filter_not_final_eligibility
N046-V1-llp,N046-V1,llp,candidate_filter_not_final_eligibility
N046-V1-private_company,N046-V1,private_company,candidate_filter_not_final_eligibility
N046-V1-public_company,N046-V1,public_company,candidate_filter_not_final_eligibility
N046-V1-trust,N046-V1,trust,candidate_filter_not_final_eligibility
N046-V1-society,N046-V1,society,candidate_filter_not_final_eligibility
N046-V1-section8,N046-V1,section8,candidate_filter_not_final_eligibility
N046-V1-other,N046-V1,other,candidate_filter_not_final_eligibility
N047-V1-sole_proprietor,N047-V1,sole_proprietor,candidate_filter_not_final_eligibility
N047-V1-partnership,N047-V1,partnership,candidate_filter_not_final_eligibility
N047-V1-llp,N047-V1,llp,candidate_filter_not_final_eligibility
N047-V1-private_company,N047-V1,private_company,candidate_filter_not_final_eligibility
N047-V1-public_company,N047-V1,public_company,candidate_filter_not_final_eligibility
N047-V1-trust,N047-V1,trust,candidate_filter_not_final_eligibility
N047-V1-society,N047-V1,society,candidate_filter_not_final_eligibility
N047-V1-section8,N047-V1,section8,candidate_filter_not_final_eligibility
N047-V1-other,N047-V1,other,candidate_filter_not_final_eligibility
N048-V1-sole_proprietor,N048-V1,sole_proprietor,candidate_filter_not_final_eligibility
N048-V1-partnership,N048-V1,partnership,candidate_filter_not_final_eligibility
N048-V1-llp,N048-V1,llp,candidate_filter_not_final_eligibility
N048-V1-private_company,N048-V1,private_company,candidate_filter_not_final_eligibility
N048-V1-public_company,N048-V1,public_company,candidate_filter_not_final_eligibility
N048-V1-trust,N048-V1,trust,candidate_filter_not_final_eligibility
N048-V1-society,N048-V1,society,candidate_filter_not_final_eligibility
N048-V1-section8,N048-V1,section8,candidate_filter_not_final_eligibility
N048-V1-other,N048-V1,other,candidate_filter_not_final_eligibility
N049-V1-sole_proprietor,N049-V1,sole_proprietor,candidate_filter_not_final_eligibility
N049-V1-partnership,N049-V1,partnership,candidate_filter_not_final_eligibility
N049-V1-llp,N049-V1,llp,candidate_filter_not_final_eligibility
N049-V1-private_company,N049-V1,private_company,candidate_filter_not_final_eligibility
N049-V1-public_company,N049-V1,public_company,candidate_filter_not_final_eligibility
N049-V1-trust,N049-V1,trust,candidate_filter_not_final_eligibility
N049-V1-society,N049-V1,society,candidate_filter_not_final_eligibility
N049-V1-section8,N049-V1,section8,candidate_filter_not_final_eligibility
N049-V1-other,N049-V1,other,candidate_filter_not_final_eligibility
S-PB-PSDT-REG-V1-sole_proprietor,S-PB-PSDT-REG-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-PB-PSDT-REG-V1-partnership,S-PB-PSDT-REG-V1,partnership,candidate_filter_not_final_eligibility
S-PB-PSDT-REG-V1-llp,S-PB-PSDT-REG-V1,llp,candidate_filter_not_final_eligibility
S-PB-PSDT-REG-V1-private_company,S-PB-PSDT-REG-V1,private_company,candidate_filter_not_final_eligibility
S-PB-PSDT-REG-V1-public_company,S-PB-PSDT-REG-V1,public_company,candidate_filter_not_final_eligibility
S-PB-PSDT-REG-V1-trust,S-PB-PSDT-REG-V1,trust,candidate_filter_not_final_eligibility
S-PB-PSDT-REG-V1-society,S-PB-PSDT-REG-V1,society,candidate_filter_not_final_eligibility
S-PB-PSDT-REG-V1-section8,S-PB-PSDT-REG-V1,section8,candidate_filter_not_final_eligibility
S-PB-PSDT-REG-V1-other,S-PB-PSDT-REG-V1,other,candidate_filter_not_final_eligibility
S-PB-PSDT-ELECT-V1-sole_proprietor,S-PB-PSDT-ELECT-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-PB-PSDT-ELECT-V1-partnership,S-PB-PSDT-ELECT-V1,partnership,candidate_filter_not_final_eligibility
S-PB-PSDT-ELECT-V1-llp,S-PB-PSDT-ELECT-V1,llp,candidate_filter_not_final_eligibility
S-PB-PSDT-ELECT-V1-private_company,S-PB-PSDT-ELECT-V1,private_company,candidate_filter_not_final_eligibility
S-PB-PSDT-ELECT-V1-public_company,S-PB-PSDT-ELECT-V1,public_company,candidate_filter_not_final_eligibility
S-PB-PSDT-ELECT-V1-trust,S-PB-PSDT-ELECT-V1,trust,candidate_filter_not_final_eligibility
S-PB-PSDT-ELECT-V1-society,S-PB-PSDT-ELECT-V1,society,candidate_filter_not_final_eligibility
S-PB-PSDT-ELECT-V1-section8,S-PB-PSDT-ELECT-V1,section8,candidate_filter_not_final_eligibility
S-PB-PSDT-ELECT-V1-other,S-PB-PSDT-ELECT-V1,other,candidate_filter_not_final_eligibility
S-MH-PT-REG-V1-sole_proprietor,S-MH-PT-REG-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-MH-PT-REG-V1-partnership,S-MH-PT-REG-V1,partnership,candidate_filter_not_final_eligibility
S-MH-PT-REG-V1-llp,S-MH-PT-REG-V1,llp,candidate_filter_not_final_eligibility
S-MH-PT-REG-V1-private_company,S-MH-PT-REG-V1,private_company,candidate_filter_not_final_eligibility
S-MH-PT-REG-V1-public_company,S-MH-PT-REG-V1,public_company,candidate_filter_not_final_eligibility
S-MH-PT-REG-V1-trust,S-MH-PT-REG-V1,trust,candidate_filter_not_final_eligibility
S-MH-PT-REG-V1-society,S-MH-PT-REG-V1,society,candidate_filter_not_final_eligibility
S-MH-PT-REG-V1-section8,S-MH-PT-REG-V1,section8,candidate_filter_not_final_eligibility
S-MH-PT-REG-V1-other,S-MH-PT-REG-V1,other,candidate_filter_not_final_eligibility
S-KA-PT-REG-V1-sole_proprietor,S-KA-PT-REG-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-KA-PT-REG-V1-partnership,S-KA-PT-REG-V1,partnership,candidate_filter_not_final_eligibility
S-KA-PT-REG-V1-llp,S-KA-PT-REG-V1,llp,candidate_filter_not_final_eligibility
S-KA-PT-REG-V1-private_company,S-KA-PT-REG-V1,private_company,candidate_filter_not_final_eligibility
S-KA-PT-REG-V1-public_company,S-KA-PT-REG-V1,public_company,candidate_filter_not_final_eligibility
S-KA-PT-REG-V1-trust,S-KA-PT-REG-V1,trust,candidate_filter_not_final_eligibility
S-KA-PT-REG-V1-society,S-KA-PT-REG-V1,society,candidate_filter_not_final_eligibility
S-KA-PT-REG-V1-section8,S-KA-PT-REG-V1,section8,candidate_filter_not_final_eligibility
S-KA-PT-REG-V1-other,S-KA-PT-REG-V1,other,candidate_filter_not_final_eligibility
S-MN-PT-REG-V1-sole_proprietor,S-MN-PT-REG-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-MN-PT-REG-V1-partnership,S-MN-PT-REG-V1,partnership,candidate_filter_not_final_eligibility
S-MN-PT-REG-V1-llp,S-MN-PT-REG-V1,llp,candidate_filter_not_final_eligibility
S-MN-PT-REG-V1-private_company,S-MN-PT-REG-V1,private_company,candidate_filter_not_final_eligibility
S-MN-PT-REG-V1-public_company,S-MN-PT-REG-V1,public_company,candidate_filter_not_final_eligibility
S-MN-PT-REG-V1-trust,S-MN-PT-REG-V1,trust,candidate_filter_not_final_eligibility
S-MN-PT-REG-V1-society,S-MN-PT-REG-V1,society,candidate_filter_not_final_eligibility
S-MN-PT-REG-V1-section8,S-MN-PT-REG-V1,section8,candidate_filter_not_final_eligibility
S-MN-PT-REG-V1-other,S-MN-PT-REG-V1,other,candidate_filter_not_final_eligibility
S-NL-PT-REG-V1-sole_proprietor,S-NL-PT-REG-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-NL-PT-REG-V1-partnership,S-NL-PT-REG-V1,partnership,candidate_filter_not_final_eligibility
S-NL-PT-REG-V1-llp,S-NL-PT-REG-V1,llp,candidate_filter_not_final_eligibility
S-NL-PT-REG-V1-private_company,S-NL-PT-REG-V1,private_company,candidate_filter_not_final_eligibility
S-NL-PT-REG-V1-public_company,S-NL-PT-REG-V1,public_company,candidate_filter_not_final_eligibility
S-NL-PT-REG-V1-trust,S-NL-PT-REG-V1,trust,candidate_filter_not_final_eligibility
S-NL-PT-REG-V1-society,S-NL-PT-REG-V1,society,candidate_filter_not_final_eligibility
S-NL-PT-REG-V1-section8,S-NL-PT-REG-V1,section8,candidate_filter_not_final_eligibility
S-NL-PT-REG-V1-other,S-NL-PT-REG-V1,other,candidate_filter_not_final_eligibility
S-ML-PT-REG-V1-sole_proprietor,S-ML-PT-REG-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-ML-PT-REG-V1-partnership,S-ML-PT-REG-V1,partnership,candidate_filter_not_final_eligibility
S-ML-PT-REG-V1-llp,S-ML-PT-REG-V1,llp,candidate_filter_not_final_eligibility
S-ML-PT-REG-V1-private_company,S-ML-PT-REG-V1,private_company,candidate_filter_not_final_eligibility
S-ML-PT-REG-V1-public_company,S-ML-PT-REG-V1,public_company,candidate_filter_not_final_eligibility
S-ML-PT-REG-V1-trust,S-ML-PT-REG-V1,trust,candidate_filter_not_final_eligibility
S-ML-PT-REG-V1-society,S-ML-PT-REG-V1,society,candidate_filter_not_final_eligibility
S-ML-PT-REG-V1-section8,S-ML-PT-REG-V1,section8,candidate_filter_not_final_eligibility
S-ML-PT-REG-V1-other,S-ML-PT-REG-V1,other,candidate_filter_not_final_eligibility
S-WB-PT-ENROL-V1-sole_proprietor,S-WB-PT-ENROL-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-WB-PT-ENROL-V1-partnership,S-WB-PT-ENROL-V1,partnership,candidate_filter_not_final_eligibility
S-WB-PT-ENROL-V1-llp,S-WB-PT-ENROL-V1,llp,candidate_filter_not_final_eligibility
S-WB-PT-ENROL-V1-private_company,S-WB-PT-ENROL-V1,private_company,candidate_filter_not_final_eligibility
S-WB-PT-ENROL-V1-public_company,S-WB-PT-ENROL-V1,public_company,candidate_filter_not_final_eligibility
S-WB-PT-ENROL-V1-trust,S-WB-PT-ENROL-V1,trust,candidate_filter_not_final_eligibility
S-WB-PT-ENROL-V1-society,S-WB-PT-ENROL-V1,society,candidate_filter_not_final_eligibility
S-WB-PT-ENROL-V1-section8,S-WB-PT-ENROL-V1,section8,candidate_filter_not_final_eligibility
S-WB-PT-ENROL-V1-other,S-WB-PT-ENROL-V1,other,candidate_filter_not_final_eligibility
S-WB-PT-RETURN-V1-sole_proprietor,S-WB-PT-RETURN-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-WB-PT-RETURN-V1-partnership,S-WB-PT-RETURN-V1,partnership,candidate_filter_not_final_eligibility
S-WB-PT-RETURN-V1-llp,S-WB-PT-RETURN-V1,llp,candidate_filter_not_final_eligibility
S-WB-PT-RETURN-V1-private_company,S-WB-PT-RETURN-V1,private_company,candidate_filter_not_final_eligibility
S-WB-PT-RETURN-V1-public_company,S-WB-PT-RETURN-V1,public_company,candidate_filter_not_final_eligibility
S-WB-PT-RETURN-V1-trust,S-WB-PT-RETURN-V1,trust,candidate_filter_not_final_eligibility
S-WB-PT-RETURN-V1-society,S-WB-PT-RETURN-V1,society,candidate_filter_not_final_eligibility
S-WB-PT-RETURN-V1-section8,S-WB-PT-RETURN-V1,section8,candidate_filter_not_final_eligibility
S-WB-PT-RETURN-V1-other,S-WB-PT-RETURN-V1,other,candidate_filter_not_final_eligibility
S-TN-SHOPS-REG-V1-sole_proprietor,S-TN-SHOPS-REG-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-TN-SHOPS-REG-V1-partnership,S-TN-SHOPS-REG-V1,partnership,candidate_filter_not_final_eligibility
S-TN-SHOPS-REG-V1-llp,S-TN-SHOPS-REG-V1,llp,candidate_filter_not_final_eligibility
S-TN-SHOPS-REG-V1-private_company,S-TN-SHOPS-REG-V1,private_company,candidate_filter_not_final_eligibility
S-TN-SHOPS-REG-V1-public_company,S-TN-SHOPS-REG-V1,public_company,candidate_filter_not_final_eligibility
S-TN-SHOPS-REG-V1-trust,S-TN-SHOPS-REG-V1,trust,candidate_filter_not_final_eligibility
S-TN-SHOPS-REG-V1-society,S-TN-SHOPS-REG-V1,society,candidate_filter_not_final_eligibility
S-TN-SHOPS-REG-V1-section8,S-TN-SHOPS-REG-V1,section8,candidate_filter_not_final_eligibility
S-TN-SHOPS-REG-V1-other,S-TN-SHOPS-REG-V1,other,candidate_filter_not_final_eligibility
S-AN-SHOPS-V1-sole_proprietor,S-AN-SHOPS-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-AN-SHOPS-V1-partnership,S-AN-SHOPS-V1,partnership,candidate_filter_not_final_eligibility
S-AN-SHOPS-V1-llp,S-AN-SHOPS-V1,llp,candidate_filter_not_final_eligibility
S-AN-SHOPS-V1-private_company,S-AN-SHOPS-V1,private_company,candidate_filter_not_final_eligibility
S-AN-SHOPS-V1-public_company,S-AN-SHOPS-V1,public_company,candidate_filter_not_final_eligibility
S-AN-SHOPS-V1-trust,S-AN-SHOPS-V1,trust,candidate_filter_not_final_eligibility
S-AN-SHOPS-V1-society,S-AN-SHOPS-V1,society,candidate_filter_not_final_eligibility
S-AN-SHOPS-V1-section8,S-AN-SHOPS-V1,section8,candidate_filter_not_final_eligibility
S-AN-SHOPS-V1-other,S-AN-SHOPS-V1,other,candidate_filter_not_final_eligibility
S-GA-LM-REG-V1-sole_proprietor,S-GA-LM-REG-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-GA-LM-REG-V1-partnership,S-GA-LM-REG-V1,partnership,candidate_filter_not_final_eligibility
S-GA-LM-REG-V1-llp,S-GA-LM-REG-V1,llp,candidate_filter_not_final_eligibility
S-GA-LM-REG-V1-private_company,S-GA-LM-REG-V1,private_company,candidate_filter_not_final_eligibility
S-GA-LM-REG-V1-public_company,S-GA-LM-REG-V1,public_company,candidate_filter_not_final_eligibility
S-GA-LM-REG-V1-trust,S-GA-LM-REG-V1,trust,candidate_filter_not_final_eligibility
S-GA-LM-REG-V1-society,S-GA-LM-REG-V1,society,candidate_filter_not_final_eligibility
S-GA-LM-REG-V1-section8,S-GA-LM-REG-V1,section8,candidate_filter_not_final_eligibility
S-GA-LM-REG-V1-other,S-GA-LM-REG-V1,other,candidate_filter_not_final_eligibility
S-LA-CTE-V1-sole_proprietor,S-LA-CTE-V1,sole_proprietor,candidate_filter_not_final_eligibility
