review_id,rule_id,field_name,review_status,evidence_ids_json,review_note
C098-V1-deadline_text,C098-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C098-V1-documents,C098-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C098-V1-application_url,C098-V1,application_url,source_scoped_partial,"[""C098-V1-IP-application_url""]",Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C098-V1-filing_mode,C098-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C098-V1-physical_submission,C098-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C098-V1-applicant_visit,C098-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C098-V1-inspection,C098-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-governing_law,C099-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-applicability_text,C099-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-turnover_basis,C099-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-employee_basis,C099-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-deadline_text,C099-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-documents,C099-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-application_url,C099-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-filing_mode,C099-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-physical_submission,C099-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-applicant_visit,C099-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C099-V1-inspection,C099-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-governing_law,C100-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-applicability_text,C100-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-turnover_basis,C100-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-employee_basis,C100-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-deadline_text,C100-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-documents,C100-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-application_url,C100-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-filing_mode,C100-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-physical_submission,C100-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-applicant_visit,C100-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C100-V1-inspection,C100-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-governing_law,C101-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-applicability_text,C101-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-turnover_basis,C101-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-employee_basis,C101-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-deadline_text,C101-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-documents,C101-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-application_url,C101-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-filing_mode,C101-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-physical_submission,C101-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-applicant_visit,C101-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C101-V1-inspection,C101-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-governing_law,C102-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-applicability_text,C102-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-turnover_basis,C102-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-employee_basis,C102-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-deadline_text,C102-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-documents,C102-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-application_url,C102-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-filing_mode,C102-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-physical_submission,C102-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-applicant_visit,C102-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C102-V1-inspection,C102-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-governing_law,C103-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-applicability_text,C103-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-turnover_basis,C103-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-employee_basis,C103-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-deadline_text,C103-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-documents,C103-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-application_url,C103-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-filing_mode,C103-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-physical_submission,C103-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-applicant_visit,C103-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C103-V1-inspection,C103-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-governing_law,C104-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-applicability_text,C104-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-turnover_basis,C104-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-employee_basis,C104-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-deadline_text,C104-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-documents,C104-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-application_url,C104-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-filing_mode,C104-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-physical_submission,C104-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-applicant_visit,C104-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C104-V1-inspection,C104-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-governing_law,C105-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-applicability_text,C105-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-turnover_basis,C105-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-employee_basis,C105-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-deadline_text,C105-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-documents,C105-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-application_url,C105-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-filing_mode,C105-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-physical_submission,C105-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-applicant_visit,C105-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C105-V1-inspection,C105-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-governing_law,C106-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-applicability_text,C106-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-turnover_basis,C106-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-employee_basis,C106-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-deadline_text,C106-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-documents,C106-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-application_url,C106-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-filing_mode,C106-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-physical_submission,C106-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-applicant_visit,C106-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C106-V1-inspection,C106-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-governing_law,C107-V1,governing_law,source_scoped_partial,"[""C107-V1-FIX-governing_law""]",Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-applicability_text,C107-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-turnover_basis,C107-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-employee_basis,C107-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-deadline_text,C107-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-documents,C107-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-application_url,C107-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-filing_mode,C107-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-physical_submission,C107-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-applicant_visit,C107-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C107-V1-inspection,C107-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-governing_law,C108-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-applicability_text,C108-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-turnover_basis,C108-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-employee_basis,C108-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-deadline_text,C108-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-documents,C108-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-application_url,C108-V1,application_url,source_scoped_partial,"[""C108-V1-MCA_PORTAL-application_url""]",Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-filing_mode,C108-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-physical_submission,C108-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-applicant_visit,C108-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C108-V1-inspection,C108-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-governing_law,C054-V2,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-applicability_text,C054-V2,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-turnover_basis,C054-V2,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-employee_basis,C054-V2,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-deadline_text,C054-V2,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-documents,C054-V2,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-application_url,C054-V2,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-filing_mode,C054-V2,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-physical_submission,C054-V2,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-applicant_visit,C054-V2,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C054-V2-inspection,C054-V2,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-governing_law,C055-V2,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-applicability_text,C055-V2,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-turnover_basis,C055-V2,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-employee_basis,C055-V2,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-deadline_text,C055-V2,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-documents,C055-V2,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-application_url,C055-V2,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-filing_mode,C055-V2,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-physical_submission,C055-V2,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-applicant_visit,C055-V2,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C055-V2-inspection,C055-V2,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-governing_law,C056-V2,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-applicability_text,C056-V2,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-turnover_basis,C056-V2,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-employee_basis,C056-V2,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-deadline_text,C056-V2,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-documents,C056-V2,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-application_url,C056-V2,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-filing_mode,C056-V2,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-physical_submission,C056-V2,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-applicant_visit,C056-V2,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C056-V2-inspection,C056-V2,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-governing_law,C057-V2,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-applicability_text,C057-V2,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-turnover_basis,C057-V2,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-employee_basis,C057-V2,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-deadline_text,C057-V2,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-documents,C057-V2,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-application_url,C057-V2,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-filing_mode,C057-V2,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-physical_submission,C057-V2,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-applicant_visit,C057-V2,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C057-V2-inspection,C057-V2,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-governing_law,C061-V2,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-applicability_text,C061-V2,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-turnover_basis,C061-V2,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-employee_basis,C061-V2,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-deadline_text,C061-V2,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-documents,C061-V2,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-application_url,C061-V2,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-filing_mode,C061-V2,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-physical_submission,C061-V2,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-applicant_visit,C061-V2,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C061-V2-inspection,C061-V2,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-governing_law,C050-V2,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-applicability_text,C050-V2,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-turnover_basis,C050-V2,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-employee_basis,C050-V2,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-deadline_text,C050-V2,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-documents,C050-V2,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-application_url,C050-V2,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-filing_mode,C050-V2,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-physical_submission,C050-V2,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-applicant_visit,C050-V2,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C050-V2-inspection,C050-V2,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-governing_law,C060-V2,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-applicability_text,C060-V2,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-turnover_basis,C060-V2,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-employee_basis,C060-V2,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-deadline_text,C060-V2,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-documents,C060-V2,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-application_url,C060-V2,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-filing_mode,C060-V2,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-physical_submission,C060-V2,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-applicant_visit,C060-V2,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C060-V2-inspection,C060-V2,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-governing_law,N001-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-applicability_text,N001-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-turnover_basis,N001-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-employee_basis,N001-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-deadline_text,N001-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-documents,N001-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-application_url,N001-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
